"claim_id","accident_date","transaction_date","payment_amount"
7439,2020-05-24,"03/07/2020",1395.36
6092,2019-12-08,"03/07/2021",12532.53
7349,2020-12-29,"03/07/2021",1551.01
12009,2022-02-22,"03/07/2022",653.62
14223,2023-06-23,"03/07/2023",1801.97
13806,2023-11-14,"03/07/2024",5469.11
4562,2018-03-13,"03/08/2018",326.61
3421,2018-12-23,"03/08/2019",1374.27
5796,2019-05-23,"03/08/2019",932.43
5597,2019-07-26,"03/08/2020",1031.53
8203,2020-03-01,"03/08/2020",390.13
9854,2021-03-28,"03/08/2021",47288.54
8433,2021-12-01,"03/08/2022",57.65
10048,2021-05-01,"03/08/2022",7888.96
11879,2022-03-18,"03/08/2022",1169.85
10292,2022-04-20,"03/08/2023",12396.66
13314,2023-06-07,"03/08/2023",67429.79
13840,2023-06-20,"03/08/2024",7212.87
15210,2024-02-03,"03/08/2024",1073.59
15805,2024-02-09,"03/08/2024",2776.74
16225,2024-07-02,"03/08/2024",58667.02
15588,2024-11-12,"03/08/2025",4929.71
16576,2025-06-11,"03/08/2025",219.51
1014,2016-02-05,"03/09/2016",2039.87
81,2016-11-06,"03/09/2017",567.78
979,2016-08-23,"03/09/2017",2177.97
2228,2017-01-16,"03/09/2017",737.51
3661,2018-08-07,"03/09/2018",72339.09
5151,2019-07-29,"03/09/2019",5651.42
5730,2019-12-25,"03/09/2020",813.8
6963,2020-04-15,"03/09/2020",676.52
6938,2020-11-25,"03/09/2021",3516.59
11683,2022-01-09,"03/09/2022",1013.81
12853,2023-04-30,"03/09/2023",-259.76
12740,2023-10-19,"03/09/2024",4749.88
13145,2023-01-04,"03/09/2024",9372.06
13775,2023-11-04,"03/09/2024",852.07
15965,2024-07-03,"03/09/2024",772.27
15907,2024-05-12,"03/09/2025",25422.61
16775,2025-07-14,"03/09/2025",53430.17
17374,2025-06-20,"03/09/2025",9106.5
201,2016-05-29,"03/10/2016",10694.2
2043,2017-03-05,"03/10/2017",656.68
2092,2017-09-18,"03/10/2017",1722.85
2816,2017-12-14,"03/10/2018",678.59
3727,2018-09-12,"03/10/2018",4812.37
4525,2018-03-02,"03/10/2018",4182.3
4951,2019-08-18,"03/10/2020",2392
7706,2020-04-16,"03/10/2020",1049.73
7889,2020-07-11,"03/10/2020",30.79
11117,2022-04-13,"03/10/2023",4905.43
12025,2022-09-19,"03/10/2023",0
12534,2023-11-13,"03/10/2024",722.81
15020,2024-02-14,"03/10/2024",7548.1
15253,2024-02-02,"03/10/2024",9341.27
15445,2024-03-27,"03/10/2024",1034.35
17491,2025-07-25,"03/10/2025",51052.27
17907,2025-07-05,"03/10/2025",3575.13
270,2016-10-06,"03/11/2016",17564.96
2759,2017-04-11,"03/11/2017",8156.29
2970,2017-08-09,"03/11/2018",205.6
3354,2018-09-02,"03/11/2018",22460.18
4797,2019-03-31,"03/11/2019",181.64
6146,2019-05-03,"03/11/2019",59.65
8366,2021-09-29,"03/11/2021",9344.03
9599,2021-03-02,"03/11/2021",14356.84
8373,2021-08-24,"03/11/2022",1316.54
11196,2022-08-18,"03/11/2022",418.98
11509,2022-09-22,"03/11/2022",8799.43
11552,2022-05-18,"03/11/2022",3196.25
10665,2022-08-23,"03/11/2023",0
13483,2023-07-08,"03/11/2023",2196.08
13739,2023-06-26,"03/11/2023",2728.06
14480,2024-05-03,"03/11/2024",17765.39
14703,2024-05-12,"03/11/2024",38965.34
14856,2024-06-09,"03/11/2024",0
15361,2024-03-31,"03/11/2024",9904.49
15848,2024-05-09,"03/11/2024",299.3
15994,2024-07-31,"03/11/2024",62224.2
16096,2024-09-08,"03/11/2024",-456.91
17450,2025-09-22,"03/11/2025",2279.72
2615,2017-09-16,"03/12/2017",19283.19
2136,2017-09-25,"03/12/2018",730.65
2322,2017-08-02,"03/12/2018",324.26
3138,2018-05-17,"03/12/2018",158.88
3998,2018-08-05,"03/12/2018",3393.52
5165,2019-09-06,"03/12/2019",3628.58
7035,2020-09-09,"03/12/2020",17208.6
7941,2020-09-17,"03/12/2020",12118.29
8391,2021-02-27,"03/12/2021",958.27
8873,2021-09-29,"03/12/2021",12924.74
8738,2021-08-21,"03/12/2022",4127.33
10604,2022-11-01,"03/12/2022",1348.07
11919,2022-09-14,"03/12/2022",1442.68
12229,2022-03-02,"03/12/2022",3257.59
12246,2022-06-30,"03/12/2022",442.29
11030,2022-11-06,"03/12/2023",6190.09
11479,2022-02-02,"03/12/2023",28253.83
14363,2024-09-14,"03/12/2024",413394.2
15605,2024-10-07,"03/12/2024",11972.11
1819,2017-10-15,"04/01/2018",3761.43
1890,2017-06-09,"04/01/2018",6673.33
1899,2017-09-19,"04/01/2018",-485.21
1953,2017-02-14,"04/01/2018",-593.5
2366,2017-10-03,"04/01/2018",6998.6
2433,2017-12-17,"04/01/2018",2776.94
2538,2017-01-03,"04/01/2019",8128.96
4652,2018-11-09,"04/01/2019",5209.71
5353,2019-09-04,"04/01/2020",2227.48
5928,2019-08-27,"04/01/2020",1918.88
6741,2020-09-17,"04/01/2021",418.29
7530,2020-09-06,"04/01/2021",413.76
9663,2021-09-22,"04/01/2022",636.37
10338,2022-10-27,"04/01/2023",2454.91
10343,2022-12-27,"04/01/2023",4756.5
10836,2022-04-17,"04/01/2023",7229.14
11371,2022-08-10,"04/01/2023",14448.74
12859,2023-05-13,"04/01/2024",874.61
13252,2023-03-25,"04/01/2024",22721.09
13355,2023-03-01,"04/01/2024",620.28
13340,2023-12-28,"04/01/2025",450.36
629,2016-10-14,"04/02/2017",1321.48
728,2016-05-21,"04/02/2017",-491.36
1324,2016-11-23,"04/02/2017",1136.4
1494,2016-03-27,"04/02/2017",311.81
796,2016-12-27,"04/02/2018",2446.29
3569,2018-10-17,"04/02/2019",2522.63
4018,2018-10-23,"04/02/2019",3282.89
4624,2018-10-08,"04/02/2019",28754.55
5262,2019-09-29,"04/02/2020",2604.12
5672,2019-02-06,"04/02/2020",147.46
6215,2019-06-26,"04/02/2020",298.29
8602,2021-01-03,"04/02/2021",0
8546,2021-12-09,"04/02/2022",10957.59
8998,2021-09-20,"04/02/2022",1330.5
11065,2022-08-07,"04/02/2023",10390.26
11218,2022-01-14,"04/02/2023",183.83
11279,2022-11-03,"04/02/2023",7470.49
12019,2022-10-25,"04/02/2023",305.91
12467,2023-07-24,"04/02/2024",2392.13
14351,2023-12-13,"04/02/2024",1755.81
14589,2024-09-01,"04/02/2025",38983.44
14948,2024-11-22,"04/02/2025",270.24
15845,2024-05-25,"04/02/2025",434.01
16254,2024-08-20,"04/02/2025",0
1235,2016-11-18,"04/03/2017",138.07
1516,2016-12-18,"04/03/2017",9532.64
1891,2017-07-08,"04/03/2018",464.52
3164,2018-10-01,"04/03/2019",5834.62
5415,2019-10-05,"04/03/2020",2026.28
6992,2020-01-22,"04/03/2020",2400.6
5215,2019-09-29,"04/03/2021",2254.98
9240,2021-02-01,"04/03/2021",5090.75
11843,2022-09-08,"04/03/2023",286.34
11736,2022-10-21,"04/03/2024",0
12024,2022-06-10,"04/03/2024",3977.42
14315,2023-11-07,"04/03/2024",3181.58
14316,2023-12-30,"04/03/2024",4373.52
14634,2024-12-14,"04/03/2025",64659.24
16318,2024-10-24,"04/03/2025",2739.82
16343,2024-09-01,"04/03/2025",993.54
683,2016-03-11,"04/04/2017",838.72
2976,2017-08-05,"04/04/2018",278.17
4545,2018-11-15,"04/04/2019",1779.48
4999,2019-02-25,"04/04/2019",864.68
5047,2019-01-25,"04/04/2019",944.37
5263,2019-02-22,"04/04/2019",-478.29
5162,2019-10-15,"04/04/2020",310.71
5718,2019-08-09,"04/04/2020",1107.65
6005,2019-12-12,"04/04/2020",1372.84
8225,2020-12-13,"04/04/2021",2120.27
10077,2021-01-20,"04/04/2021",3038.51
8399,2021-11-10,"04/04/2022",152.81
8843,2021-09-19,"04/04/2022",955.97
10335,2022-01-04,"04/04/2022",2286.96
9144,2021-12-04,"04/04/2023",1598.5
9866,2021-12-21,"04/04/2023",21394.06
11274,2022-02-06,"04/04/2023",10625.34
13303,2023-03-01,"04/04/2023",11997.59
13692,2023-03-24,"04/04/2023",7876.19
13844,2023-01-30,"04/04/2023",251.28
10556,2022-11-06,"04/04/2024",6124
14571,2024-11-12,"04/04/2025",4038.91
17669,2025-02-20,"04/04/2025",4301.99
18584,2025-02-20,"04/04/2025",10720.74
1759,2017-02-22,"04/05/2017",3782.2
2386,2017-08-17,"04/05/2018",11572.91
2538,2017-01-03,"04/05/2018",1336.41
5296,2019-12-28,"04/05/2020",1707.56
5714,2019-07-29,"04/05/2021",471.44
6593,2020-05-01,"04/05/2021",48105.77
8289,2021-01-03,"04/05/2021",5931.67
10170,2022-12-24,"04/05/2023",41387.77
12971,2023-03-02,"04/05/2023",5747.25
13680,2023-10-12,"04/05/2024",6017.48
15238,2024-02-22,"04/05/2024",-529.7
15460,2024-03-18,"04/05/2024",4885.95
15702,2024-12-26,"04/05/2025",51.04
160,2016-05-03,"04/06/2016",1229.28
1120,2016-04-01,"04/06/2016",5229.26
3798,2018-01-07,"04/06/2018",26784.63
6147,2019-01-06,"04/06/2019",34471.44
7350,2020-03-28,"04/06/2020",2847.07
7867,2020-09-12,"04/06/2021",12044.03
7731,2020-09-22,"04/06/2022",296.6
8760,2021-03-20,"04/06/2022",-507.44
9415,2021-07-29,"04/06/2022",9221.57
9865,2021-08-20,"04/06/2022",514.76
9960,2021-05-08,"04/06/2022",2733.13
11152,2022-11-02,"04/06/2023",286.99
14384,2024-01-06,"04/06/2024",11182.85
14442,2024-04-22,"04/06/2024",231.6
14878,2024-02-23,"04/06/2024",0
15079,2024-10-22,"04/06/2025",909.68
15583,2024-10-26,"04/06/2025",18598.77
513,2016-01-31,"04/07/2016",537.44
1439,2016-09-04,"04/07/2017",0
1976,2017-02-23,"04/07/2017",2122.57
2619,2017-02-15,"04/07/2017",1888.93
840,2016-08-17,"04/07/2018",1092.48
2648,2017-07-28,"04/07/2018",884.8
4613,2018-01-16,"04/07/2018",1363.2
3462,2018-03-14,"04/07/2019",64.58
7139,2020-03-12,"04/07/2020",0
7351,2020-01-23,"04/07/2020",540.55
7483,2020-06-15,"04/07/2020",5663.86
7066,2020-10-14,"04/07/2021",0
9290,2021-02-06,"04/07/2021",-461.26
9644,2021-05-06,"04/07/2021",2449.69
8531,2021-12-13,"04/07/2022",732.96
11272,2022-04-10,"04/07/2022",614.69
13881,2023-12-25,"04/07/2024",2892
14699,2024-07-12,"04/07/2025",2337.92
17852,2025-05-02,"04/07/2025",0
18040,2025-05-07,"04/07/2025",805.26
18516,2025-05-26,"04/07/2025",10652.44
16,2016-05-25,"04/08/2016",646.9
595,2016-01-19,"04/08/2016",0
777,2016-12-12,"04/08/2017",10918.12
1627,2017-08-24,"04/08/2018",3749.72
1676,2017-09-10,"04/08/2018",14.72
2362,2017-08-11,"04/08/2018",13204.25
3185,2018-04-15,"04/08/2018",416.11
4274,2018-05-09,"04/08/2018",2939.31
5515,2019-06-25,"04/08/2020",775.86
6505,2020-04-15,"04/08/2020",7082.14
8217,2020-09-25,"04/08/2021",3741.66
8801,2021-04-03,"04/08/2021",46.21
9330,2021-07-08,"04/08/2021",12347.9
10005,2021-11-07,"04/08/2022",4691.46
10666,2022-01-14,"04/08/2022",2186.55
11634,2022-07-09,"04/08/2022",3286.07
12002,2022-12-14,"04/08/2023",10289.8
14127,2023-04-20,"04/08/2023",2829.22
12833,2023-12-06,"04/08/2024",7103.12
13937,2023-12-15,"04/08/2024",15282.19
15573,2024-06-15,"04/08/2024",5295.87
14799,2024-02-08,"04/08/2025",125.33
18206,2025-06-29,"04/08/2025",5383.55
18364,2025-03-26,"04/08/2025",1204.77
3644,2018-01-04,"04/09/2018",22694.03
4793,2019-01-20,"04/09/2019",179.75
5704,2019-05-03,"04/09/2019",9988.23
6086,2019-04-11,"04/09/2019",12623.37
5712,2019-07-15,"04/09/2020",2270.79
6120,2019-06-16,"04/09/2020",0
6461,2020-05-26,"04/09/2020",0
9113,2021-02-16,"04/09/2021",800.26
9221,2021-01-06,"04/09/2021",480.05
11780,2022-05-02,"04/09/2022",1720.78
11812,2022-07-28,"04/09/2022",241.15
16195,2024-05-11,"04/09/2024",0
16762,2025-03-15,"04/09/2025",318.24
17420,2025-06-28,"04/09/2025",1772.74
17557,2025-05-22,"04/09/2025",15528.59
463,2016-03-25,"04/10/2016",34418.32
665,2016-07-28,"04/10/2016",962.59
1235,2016-11-18,"04/10/2017",194.88
1800,2017-04-15,"04/10/2017",163.28
3083,2017-04-16,"04/10/2017",2852.58
3826,2018-04-21,"04/10/2018",7042.61
4105,2018-05-04,"04/10/2018",1714.01
3735,2018-12-04,"04/10/2019",1015.98
6854,2020-04-28,"04/10/2020",2070.08
7264,2020-08-18,"04/10/2020",66.97
7522,2020-08-06,"04/10/2020",2167.43
8676,2021-08-19,"04/10/2021",56230.02
8775,2021-01-25,"04/10/2021",-478.83
9923,2021-03-29,"04/10/2021",33.07
8550,2021-11-12,"04/10/2022",24465.18
11206,2022-06-11,"04/10/2022",1834.26
11670,2022-07-06,"04/10/2022",9903.18
12444,2023-02-16,"04/10/2023",970.38
14031,2023-07-22,"04/10/2023",2871.47
14989,2024-04-24,"04/10/2024",1261.96
15427,2024-06-19,"04/10/2024",4680.24
15766,2024-07-18,"04/10/2024",741.44
17587,2025-02-20,"04/10/2025",2513.32
17666,2025-03-09,"04/10/2025",3324.05
18228,2025-08-07,"04/10/2025",44177.47
129,2016-05-03,"04/11/2016",17792.08
421,2016-03-31,"04/11/2016",288.4
1040,2016-04-25,"04/11/2016",15579.35
942,2016-07-26,"04/11/2017",25.32
3567,2018-02-28,"04/11/2018",309.67
3858,2018-09-18,"04/11/2018",7259.41
5744,2019-07-22,"04/11/2019",211.32
10073,2021-04-04,"04/11/2021",112.31
8738,2021-08-21,"04/11/2022",15459.48
11299,2022-07-08,"04/11/2022",4339.79
12114,2022-04-27,"04/11/2022",3368.25
13284,2023-09-15,"04/11/2023",491.29
13795,2023-02-16,"04/11/2023",2302.39
13293,2023-10-19,"04/11/2024",388.76
848,2016-06-14,"04/12/2016",21239.16
942,2016-07-26,"04/12/2016",17.9
1317,2016-07-25,"04/12/2016",8045.61
3148,2018-04-25,"04/12/2018",41786.36
3307,2018-04-10,"04/12/2018",16294.04
3360,2018-01-07,"04/12/2018",548.98
4398,2018-10-05,"04/12/2018",1634.1
4155,2018-08-05,"04/12/2019",275.76
5219,2019-04-09,"04/12/2019",0
5290,2019-09-30,"04/12/2019",0
8020,2020-02-27,"04/12/2020",839.38
9302,2021-09-18,"04/12/2021",0
9916,2021-06-16,"04/12/2021",-465.14
11860,2022-10-13,"04/12/2023",1017.13
14696,2024-04-30,"04/12/2024",2651.35
232,2016-04-23,"05/01/2017",5476.1
557,2016-06-04,"05/01/2017",200.37
22,2016-12-20,"05/01/2018",7.07
2629,2017-08-20,"05/01/2018",1002.8
1849,2017-04-03,"05/01/2019",1212.06
4247,2018-08-02,"05/01/2019",0
4482,2018-09-02,"05/01/2020",3363.27
5076,2019-11-09,"05/01/2020",11407.26
5087,2019-11-10,"05/01/2020",9235.14
5245,2019-10-27,"05/01/2020",57252.05
6223,2019-11-30,"05/01/2020",4138.56
6824,2020-04-11,"05/01/2021",233.41
7516,2020-10-30,"05/01/2022",153.26
8404,2021-02-26,"05/01/2022",480.4
8522,2021-09-15,"05/01/2022",1969.96
8485,2021-10-17,"05/01/2023",207.4
10328,2022-10-25,"05/01/2023",558.07
11449,2022-11-27,"05/01/2023",30635.46
11685,2022-08-29,"05/01/2023",585.37
12536,2023-06-06,"05/01/2024",420.68
12580,2023-11-07,"05/01/2024",8650.36
11660,2022-12-17,"05/01/2025",13678.92
15635,2024-10-20,"05/01/2025",27583.4
15841,2024-11-24,"05/01/2025",5297.58
1047,2016-01-01,"05/02/2016",7037.54
1285,2016-11-09,"05/02/2017",10733.94
2264,2017-08-11,"05/02/2018",17362.82
2361,2017-12-24,"05/02/2018",615.12
2475,2017-12-19,"05/02/2018",77581.29
4606,2018-04-11,"05/02/2019",154.16
4735,2018-10-04,"05/02/2019",95.6
4750,2018-09-26,"05/02/2019",100.85
5307,2019-09-07,"05/02/2020",1110.23
5663,2019-06-10,"05/02/2020",-618.62
5882,2019-05-26,"05/02/2020",747.31
4432,2018-09-25,"05/02/2021",3918.01
8625,2021-09-22,"05/02/2022",2765.26
9893,2021-06-14,"05/02/2022",360.46
10076,2021-10-17,"05/02/2022",420.24
10506,2022-11-11,"05/02/2023",11777.03
10576,2022-10-16,"05/02/2023",2227.52
11269,2022-01-14,"05/02/2023",538.85
16218,2024-05-19,"05/02/2025",6327.72
511,2016-12-06,"05/03/2017",9945.76
1998,2017-01-03,"05/03/2017",170.45
2211,2017-01-08,"05/03/2017",899.21
2672,2017-03-01,"05/03/2017",870.38
1636,2017-12-04,"05/03/2018",2167.74
1900,2017-07-18,"05/03/2019",2154.63
4691,2018-08-26,"05/03/2019",3015.65
5848,2019-02-24,"05/03/2021",2295.43
9772,2021-12-28,"05/03/2022",11373.48
10113,2021-06-19,"05/03/2022",5423.97
12163,2022-01-10,"05/03/2022",1248.45
10915,2022-09-22,"05/03/2023",371.02
12040,2022-12-30,"05/03/2023",927.78
12381,2023-01-23,"05/03/2023",2401.04
12538,2023-04-19,"05/03/2024",451.29
13396,2023-07-12,"05/03/2024",7239.38
14009,2023-11-19,"05/03/2024",962.54
17826,2025-02-08,"05/03/2025",1183.73
1143,2016-10-06,"05/04/2017",306.73
2634,2017-03-22,"05/04/2017",727.16
2590,2017-10-08,"05/04/2018",33.13
3513,2018-01-10,"05/04/2018",184.19
29,2016-09-14,"05/04/2019",145.1
1714,2017-12-11,"05/04/2019",706.57
4959,2019-12-08,"05/04/2020",11811.75
7146,2020-01-16,"05/04/2020",834.93
7509,2020-01-31,"05/04/2020",287.81
7707,2020-12-05,"05/04/2021",8718
9130,2021-10-29,"05/04/2022",342.39
11605,2022-01-20,"05/04/2022",3274.83
11560,2022-10-14,"05/04/2023",14726.87
11657,2022-11-22,"05/04/2023",901.06
11812,2022-07-28,"05/04/2023",0
15679,2024-05-13,"05/04/2025",16018.94
826,2016-01-02,"05/05/2016",17349.84
42,2016-09-21,"05/05/2017",218.99
2867,2017-12-02,"05/05/2018",37.81
3202,2018-02-16,"05/05/2018",446.35
3318,2018-01-20,"05/05/2018",145.49
3529,2018-03-12,"05/05/2018",26793.78
4157,2018-01-24,"05/05/2018",25614.32
3167,2018-04-24,"05/05/2019",1717.32
5876,2019-12-06,"05/05/2020",577.93
8002,2020-06-09,"05/05/2021",4121.42
9699,2021-04-24,"05/05/2021",9294
8561,2021-01-12,"05/05/2022",6808.49
8668,2021-06-21,"05/05/2022",817.04
12073,2022-03-04,"05/05/2022",93727.68
10402,2022-09-03,"05/05/2023",2674.28
10732,2022-03-22,"05/05/2023",4297.69
12193,2022-05-16,"05/05/2023",2402.04
13135,2023-01-06,"05/05/2023",0
15345,2024-01-12,"05/05/2024",3241.88
13318,2023-09-20,"05/05/2025",27497.3
15127,2024-11-30,"05/05/2025",7368.29
15887,2024-08-21,"05/05/2025",398.13
16968,2025-01-31,"05/05/2025",505.67
17261,2025-03-04,"05/05/2025",4672.98
3158,2018-03-03,"05/06/2018",635.3
3393,2018-12-04,"05/06/2019",1451.09
5275,2019-04-17,"05/06/2019",0
5696,2019-02-28,"05/06/2019",2375.22
5230,2019-09-08,"05/06/2020",358.03
5557,2019-06-30,"05/06/2020",1481.23
8210,2020-04-20,"05/06/2020",494.5
9321,2021-02-12,"05/06/2021",2975.41
8410,2021-12-04,"05/06/2022",491.43
10370,2022-03-11,"05/06/2022",1116.79
11082,2022-02-03,"05/06/2022",8186.93
13452,2023-05-07,"05/06/2023",3715.65
14313,2023-05-16,"05/06/2023",343.49
12613,2023-04-01,"05/06/2024",121.24
14959,2024-02-15,"05/06/2024",428.01
15176,2024-04-06,"05/06/2024",23575
16194,2024-01-16,"05/06/2024",17452.25
14608,2024-11-14,"05/06/2025",9343.7
15369,2024-06-01,"05/06/2025",2289.67
17563,2025-02-05,"05/06/2025",2184.39
18262,2025-04-13,"05/06/2025",1731.41
2387,2017-07-14,"05/07/2018",453.16
6600,2020-03-18,"05/07/2020",370
8034,2020-04-13,"05/07/2020",6530.36
6821,2020-11-24,"05/07/2021",2346.14
8119,2020-09-18,"05/07/2021",49062.81
8818,2021-05-04,"05/07/2021",106.27
9697,2021-03-16,"05/07/2021",2648.28
9124,2021-10-27,"05/07/2022",8567.6
9316,2021-10-19,"05/07/2022",661.55
11563,2022-02-19,"05/07/2022",8749.48
12353,2023-03-13,"05/07/2023",6071.84
13990,2023-03-20,"05/07/2023",9883.91
11541,2022-09-10,"05/07/2024",703168.49
12358,2023-06-17,"05/07/2024",4355.61
12897,2023-01-01,"05/07/2024",5588.97
14136,2023-08-24,"05/07/2024",342.15
14413,2024-05-12,"05/07/2024",7976.18
16156,2024-05-07,"05/07/2024",940.03
1310,2016-01-08,"05/08/2016",87.47
1094,2016-04-27,"05/08/2017",0
1563,2017-05-17,"05/08/2017",-545.2
1683,2017-02-24,"05/08/2017",0
2034,2017-02-02,"05/08/2017",0
2632,2017-05-12,"05/08/2017",14149.5
2699,2017-03-27,"05/08/2017",826.08
4530,2018-03-17,"05/08/2018",247.12
4291,2018-01-08,"05/08/2019",0
5852,2019-06-25,"05/08/2019",8228.79
4266,2018-06-17,"05/08/2020",3004.05
6714,2020-02-07,"05/08/2020",6518.44
7913,2020-02-19,"05/08/2020",2224.6
7859,2020-12-13,"05/08/2021",12623.93
8483,2021-07-24,"05/08/2021",9397.81
9390,2021-04-09,"05/08/2021",23242.65
11821,2022-02-28,"05/08/2022",6474
13343,2023-07-06,"05/08/2023",1066.25
13837,2023-02-10,"05/08/2023",3740.98
14029,2023-06-15,"05/08/2023",0
14316,2023-12-30,"05/08/2024",22479.96
14498,2024-02-26,"05/08/2024",10706.55
15309,2024-05-30,"05/08/2024",1175.79
15388,2024-01-06,"05/08/2024",4620.75
15340,2024-06-15,"05/08/2025",405.2
16733,2025-06-18,"05/08/2025",3352.8
460,2016-09-08,"05/09/2017",74.5
2501,2017-03-26,"05/09/2018",66.83
3972,2018-02-24,"05/09/2018",501.02
4474,2018-01-29,"05/09/2018",3905.89
4133,2018-07-28,"05/09/2019",15924.78
5276,2019-03-17,"05/09/2019",6484.19
13283,2023-08-06,"05/09/2023",7439.06
13995,2023-03-13,"05/09/2024",0
16060,2024-07-05,"05/09/2024",68733.42
16471,2024-01-30,"05/09/2024",2188.37
15482,2024-12-11,"05/09/2025",3160.63
16135,2024-01-04,"05/09/2025",431.3
17241,2025-03-07,"05/09/2025",17385.77
949,2016-05-25,"05/10/2016",27713.36
1398,2016-09-07,"05/10/2016",3934.34
1540,2016-08-30,"05/10/2016",515.92
1857,2017-07-11,"05/10/2017",37004.85
2777,2017-04-14,"05/10/2017",8358.8
3311,2018-08-21,"05/10/2018",17931.57
3669,2018-09-23,"05/10/2018",93535.38
3905,2018-01-26,"05/10/2019",471.14
5287,2019-08-07,"05/10/2019",1083.72
5705,2019-04-30,"05/10/2019",43030.73
5098,2019-03-25,"05/10/2020",164.98
7519,2020-05-03,"05/10/2020",244.18
6907,2020-08-25,"05/10/2021",4784.71
7738,2020-10-19,"05/10/2021",2723.09
8959,2021-07-25,"05/10/2021",17970.6
9154,2021-06-14,"05/10/2021",6794.78
9237,2021-12-27,"05/10/2022",2652.1
10059,2021-12-13,"05/10/2022",84198.56
10921,2022-01-23,"05/10/2022",1009.19
13871,2023-05-04,"05/10/2023",99081.31
14822,2024-05-09,"05/10/2024",15553.79
16158,2024-04-22,"05/10/2024",10536.8
17349,2025-02-12,"05/10/2025",2558.8
681,2016-11-11,"05/11/2017",280.51
1773,2017-10-27,"05/11/2018",159.29
2035,2017-06-28,"05/11/2018",4749.82
2321,2017-08-23,"05/11/2018",5323.45
3217,2018-04-07,"05/11/2018",78.55
3709,2018-01-13,"05/11/2018",152.89
5351,2019-05-10,"05/11/2019",1358.36
5367,2019-05-23,"05/11/2019",9118.54
5554,2019-10-15,"05/11/2019",1500.29
6543,2020-03-02,"05/11/2020",29.47
7236,2020-02-19,"05/11/2021",0
11492,2022-05-05,"05/11/2022",2843.05
11658,2022-08-10,"05/11/2022",2248.49
11899,2022-11-16,"05/11/2023",605.64
14229,2023-10-14,"05/11/2023",90.05
15878,2024-08-19,"05/11/2024",5077.56
16009,2024-05-13,"05/11/2024",11586.01
18248,2025-07-17,"05/11/2025",26756.57
72,2016-04-17,"05/12/2016",5081.53
788,2016-10-19,"05/12/2016",2323.95
982,2016-07-25,"05/12/2016",9609.4
1422,2016-09-21,"05/12/2016",330.31
73,2016-12-06,"05/12/2017",17155.5
1969,2017-06-16,"05/12/2017",195.4
4164,2018-06-04,"05/12/2018",0
6031,2019-01-28,"05/12/2019",1958.86
7786,2020-07-19,"05/12/2020",190335.24
8078,2020-11-23,"05/12/2020",12566.45
8191,2020-07-30,"05/12/2021",1680.84
12478,2023-10-27,"05/12/2023",3665.85
13861,2023-11-21,"05/12/2023",7571.13
16140,2024-05-11,"05/12/2024",25008.23
15673,2024-12-01,"05/12/2025",122.31
16678,2025-11-01,"05/12/2025",394.06
16915,2025-09-26,"05/12/2025",504.53
115,2016-09-24,"06/01/2017",3053.25
919,2016-12-18,"06/01/2017",306.59
174,2016-09-25,"06/01/2018",0
1603,2017-09-19,"06/01/2018",401.39
2429,2017-10-22,"06/01/2018",175.27
3585,2018-08-06,"06/01/2019",452.31
4717,2018-01-13,"06/01/2019",1480.65
4797,2019-03-31,"06/01/2020",738.1
4835,2019-05-20,"06/01/2020",22088.87
6241,2019-11-01,"06/01/2020",10726.18
7033,2020-04-09,"06/01/2021",11620.55
8389,2021-06-17,"06/01/2022",11442.68
8748,2021-12-29,"06/01/2022",1944.3
9649,2021-10-02,"06/01/2022",360.99
10441,2022-11-07,"06/01/2023",2997.14
11854,2022-06-19,"06/01/2023",25789.33
14233,2023-09-05,"06/01/2024",15427.99
15308,2024-10-28,"06/01/2025",499.32
1255,2016-01-08,"06/02/2016",2384.19
2024,2017-12-31,"06/02/2019",-558.14
4884,2019-02-07,"06/02/2020",824.8
8010,2020-09-09,"06/02/2021",6820.17
8172,2020-09-21,"06/02/2021",2058.58
8233,2020-10-27,"06/02/2021",28148.43
8756,2021-08-18,"06/02/2022",3223.08
8927,2021-09-23,"06/02/2022",14155.78
9737,2021-12-19,"06/02/2023",5070.44
10511,2022-12-30,"06/02/2023",0
11869,2022-03-25,"06/02/2023",17130.64
12027,2022-07-16,"06/02/2023",809.06
10757,2022-06-17,"06/02/2024",5198.05
12860,2023-11-09,"06/02/2024",388.63
14083,2023-08-23,"06/02/2024",1793.36
12277,2023-12-12,"06/02/2025",24.24
14957,2024-09-15,"06/02/2025",6712.72
15222,2024-02-04,"06/02/2025",7146.08
16274,2024-08-31,"06/02/2025",221.08
296,2016-09-21,"06/03/2017",0
